券種,組み合わせ,配当,人気
単勝,7,940,5
複勝,7,370,5
複勝,2,980,12
複勝,4,2330,14
枠連,1-4,2240,11
馬連,2-7,13070,48
ワイド,2-7,4470,52
ワイド,4-7,12910,85
ワイド,2-4,17960,90
馬単,7-2,26950,98
3連複,2-4-7,217840,352
3連単,7-2-4,1066160,915
