馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ケイツークローン,セ4,菊沢,美浦・清水英,差し,19.4,7,5,3歳以上1勝クラス,34.2,474(-2),中山,21,中2週,Y,,3,ラブリーデイ,ケイムホーム,,B
2,1,シャンパンマーク,牡3,坂井,美浦・蛯名正,差し,14.1,5,4,3歳以上1勝クラス,35.5,498(+6),中京,20,中2週,Y,,3,キズナ,Reckless Abandon,,
3,2,パンジャ,牡3,川田,美浦・金成,差し,2.4,1,2,3歳以上1勝クラス,34.4,492(+2),中山,21,中2週,Y,,3,ゴールドシップ,Kendargent,,
4,2,ディナトセレーネ,牝4,,美浦・尾関,,70.1,10,16,3歳以上1勝クラス,38.2,464(+4),新潟,75,中10週,Y,,3,レッドファルクス,ハービンジャー,,
5,3,デアパーディタ,牝3,長浜,美浦・武井,差し,160.6,12,5,3歳以上1勝クラス,34.4,430(0),中京,28,中3週,Y,,3,リオンディーズ,タニノギムレット,,
6,3,バードウォッチャー,牡3,武豊,美浦・国枝,差し,7.1,4,4,3歳以上1勝クラス,33.9,486(+2),中山,21,中2週,Y,,3,ブラックタイド,キングカメハメハ,,
7,4,マイバラード,牡4,丸山,美浦・松永康,差し,144.6,11,7,3歳以上1勝クラス,35.2,484(+22),札幌,147,中20週,Y,,3,ダノンバラード,ロージズインメイ,,
8,4,テリオスサラ,牝3,横山武,美浦・高柳瑞,先行,4.3,2,5,3歳以上1勝クラス,34.3,480(+2),東京,84,中11週,Y,,3,ロジャーバローズ,Shamardal,,
9,5,ナムララジベラ,牝4,小林脩,美浦・石栗,差し,165.6,13,4,3歳以上1勝クラス,35.1,474(-2),中京,20,中2週,Y,,3,リアルスティール,Kingmambo,,
10,5,マイネルフランツ,牡3,丹内,美浦・和田郎,先行,5.9,3,3,3歳以上1勝クラス,35.8,478(0),中京,21,中2週,Y,,3,ゴールドシップ,ロージズインメイ,,
11,6,ショウナンラピダス,牡3,戸崎圭,美浦・国枝,差し,22.9,8,8,3歳1勝クラス,35.1,500(+14),中山,287,中40週,Y,Y,3,ドゥラメンテ,Mineshaft,,
12,6,クインズステラ,牝5,大野,美浦・池上,差し,316.8,16,9,,36.2,466(+2),札幌,140,中19週,Y,,3,ジャスタウェイ,Leroidesanimaux,,
13,7,ダイユウハミルトン,牡3,木幡育,美浦・松永康,差し,224.6,15,1,3歳未勝利,34.4,488(+26),新潟,230,中32週,Y,Y,3,ヴィクトワールピサ,シンボリクリスエス,,
14,7,コスモエクスプレス,牡5,柴田大,美浦・松永康,差し,185.5,14,7,3歳以上1勝クラス,36.9,502(+8),札幌,119,中16週,Y,,3,エイシンヒカリ,クロフネ,,
15,8,トレミニョン,牝3,松山,美浦・和田勇,先行,15.5,6,3,3歳以上1勝クラス,35.6,474(+12),札幌,132,中18週,Y,,3,リアルインパクト,Anabaa Blue,,
16,8,ミスティア,牝3,松岡,美浦・戸田,先行,37.5,9,6,,35.2,476(+10),東京,224,中31週,Y,Y,3,キタサンブラック,ジェネラス,,
