着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,マジックローズ,牝4,56.0,西村淳,1:42.2,,1,3.1,35.2,栗東中内田,450(+6)
2,7,14,タマモナポリ,牝5,56.0,酒井,1:43.1,5,12,58.1,36.0,栗東河嶋,468(-2)
3,7,13,ワイノナオミ,牝5,56.0,国分優,1:43.2,クビ,10,31.5,35.5,栗東畑端,472(+8)
4,1,2,ホウショウマリス,牝4,56.0,幸,1:43.2,アタマ,3,4.9,36.0,栗東井上,464(+16)
5,1,1,プウスカンドゥール,牝6,56.0,中井,1:43.7,2.1/2,11,55.9,35.5,栗東坂口,462(-2)
6,2,4,タマモジャスミン,牝4,56.0,田口,1:43.8,1/2,7,14.5,36.3,栗東大橋,510(+14)
7,3,5,ノボリクレバー,牝6,56.0,高杉,1:44.0,1.1/2,4,9.6,36.5,栗東石橋,502(-4)
8,6,12,シュヴァルツリーベ,牝6,56.0,藤懸,1:44.1,クビ,14,112.0,35.9,栗東羽月,466(+6)
9,2,3,ユウェンタース,牝4,56.0,団野,1:44.6,3,8,25.8,36.9,栗東宮,482(-8)
10,4,8,ジャルディニエ,牝4,56.0,吉村,1:44.8,1.1/2,9,26.2,36.9,栗東奥村豊,458(+14)
11,8,15,フローラルセント,牝5,56.0,菱田,1:45.0,3/4,16,186.8,37.5,栗東松下,466(-2)
12,4,7,フィドルファドル,牝4,56.0,松山,1:45.0,クビ,2,4.5,37.4,栗東矢作,472(-4)
13,3,6,メイショウリリー,牝5,56.0,Mデム,1:45.0,クビ,6,13.5,37.3,栗東高橋忠,442(0)
14,6,11,ファミリーツリー,牝5,56.0,松若,1:45.5,2.1/2,13,77.8,36.9,栗東河嶋,468(+4)
15,8,16,カロローザ,牝4,56.0,亀田,1:46.0,3,5,11.6,38.0,栗東松永幹,478(+12)
16,5,10,ツーピース,牝4,56.0,川須,1:47.3,8,15,181.6,40.0,栗東河嶋,522(+6)
