券種,組み合わせ,配当,人気
単勝,17,720,4
複勝,17,260,3
複勝,10,160,1
複勝,6,290,5
枠連,5-8,850,2
馬連,10-17,1430,2
ワイド,10-17,600,1
ワイド,6-17,1650,16
ワイド,6-10,1010,6
馬単,17-10,3340,7
3連複,6-10-17,5210,8
3連単,17-10-6,29430,44
