コーナー,通過順
1コーナー,"4(5,13)2,10,1(3,7)(6,9)11,14(8,12)-15"
2コーナー,"4,5(2,13)(1,10)6(9,3,7)(14,11)12,8-15"
3コーナー,"(*4,5)(2,13)(1,10)6(9,3,7)(14,11,12)(8,15)"
4コーナー,"(*4,5,13)(2,1,10)(6,9,3,7,12)14(8,11,15)"
