着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,クレオメデス,牡4,58.0,松山,2:05.7,,4,5.0,36.3,栗東武英,510(0)
2,6,6,サスケ,牡4,58.0,団野,2:06.0,2,2,3.1,36.4,栗東西村,474(+2)
3,3,3,カリーニョ,牡3,55.0,小沢,2:06.3,1.1/2,1,2.9,36.9,栗東杉山晴,460(+6)
4,4,4,コスモダークナイト,牡5,58.0,川須,2:06.3,クビ,7,65.3,36.5,栗東吉田,506(+6)
5,8,9,グラヴィテ,牝6,56.0,秋山稔,2:06.5,1,6,27.0,37.4,栗東鮫島,494(+2)
6,2,2,ファミリーツリー,牝3,53.0,坂井,2:06.6,3/4,3,4.1,37.5,栗東河嶋,440(+4)
7,7,7,ナムラマイケル,牡4,58.0,泉谷,2:06.8,1,8,91.6,37.0,栗東村山,438(-6)
8,5,5,ゴールドローズ,牝5,56.0,幸,2:07.0,1.1/2,5,12.4,37.2,栗東飯田,438(-2)
9,7,8,ヴァルトラウテ,牝4,56.0,田中健,2:07.4,2.1/2,9,150.2,37.9,栗東中村,450(+4)
取消,1,1,メイショウカイコン,牡3,55.0,鷲頭,,,,,,栗東千田,999(0)
