馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ピンクジン,牝5,長岡,美浦・南田,差し,52.2,7,11,,34.6,446(-8),中山,15,中1週,Y,,3,ダノンバラード,キャプテンスティーヴ,
2,2,ミアステラ,セ6,秋山稔,栗東・大根田,先行,88.5,8,10,,36.2,502(0),阪神,14,中1週,Y,,3,ドゥラメンテ,Medicean,
3,3,アレナリア B,牝6,国分恭,栗東・西園翔,,17.8,4,1,,34.3,442(+8),阪神,105,中14週,Y,,3,ブラックタイド,タニノギムレット,
4,4,リッケンバッカー,牡7,古川吉,栗東・西村,差し,90.3,9,15,,33.7,482(-8),阪神,21,中2週,Y,,3,ロードカナロア,City Zip,
5,5,ドットクルー,牡5,高杉,栗東・笹田,差し,14.3,3,12,,33.5,472(+2),阪神,21,中2週,Y,,3,ディーマジェスティ,ロードカナロア,
6,6,マイネルエニグマ,牡7,和田竜,栗東・吉田,差し,20.4,6,16,,34.7,482(+4),阪神,21,中2週,Y,,3,グラスワンダー,ステイゴールド,
7,6,ローランドバローズ,牡3,岩田康,栗東・上村,先行,1.4,1,1,,33.2,500(+2),京都,76,中10週,Y,,3,ヘンリーバローズ,シンボリクリスエス,
8,7,キーパフォーマー,牝4,岩田望,栗東・佐々木,差し,3.8,2,1,3歳以上2勝クラス,35.6,462(-2),京都,43,中5週,Y,,3,キタサンブラック,ネオユニヴァース,
9,7,アスクビギンアゲン,牡6,吉村,栗東・梅田,差し,103.8,10,9,,33.8,578(+6),中京,22,中2週,Y,,3,ハービンジャー,ディープインパクト,
10,8,ガジュノリ,牝4,吉田隼,美浦・尾形,差し,20.4,5,8,,34.9,492(+2),阪神,14,中1週,Y,,3,サトノダイヤモンド,ヴィクトワールピサ,
11,8,エイカイマッケンロ,セ6,西塚,栗東・藤原,先行,113.7,11,15,,37.5,482(-6),阪神,14,中1週,Y,,3,ロードカナロア,ハービンジャー,
