着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ゼットエール,牡3,57.0,松本,1:10.9,,1,1.3,36.1,栗東吉田,514(+2)
2,8,12,ワイノナオミ,牝4,56.0,藤岡佑,1:11.3,2.1/2,3,13.7,34.9,栗東畑端,474(+2)
3,8,13,ビッグドリーム,牡4,58.0,丸山,1:11.5,1.1/4,2,5.4,36.6,栗東西園正,538(+2)
4,2,2,アメリカンチケット,セ4,58.0,西塚,1:11.6,1/2,6,23.6,36.8,栗東藤原,504(0)
5,7,11,フェンダー,牡4,58.0,吉村,1:11.7,3/4,4,16.6,36.6,栗東斉藤崇,516(-6)
6,6,9,ビーマックス,牡3,57.0,中井,1:11.9,1.1/4,5,17.7,36.9,栗東藤野,502(-6)
7,7,10,メモリーグラス,牡5,58.0,武藤,1:12.0,クビ,11,194.9,36.1,美浦松永康,492(-2)
8,3,3,フレイミングパイ,牝4,56.0,柴田裕,1:12.0,クビ,8,62.9,36.5,栗東中竹,448(-2)
9,1,1,ダミエ,牡5,58.0,富田,1:12.1,1/2,9,68.2,36.2,栗東武幸,464(0)
10,4,5,ミスエル,牡4,58.0,菊沢,1:12.2,クビ,7,24.6,36.7,美浦菊沢,476(-2)
11,5,6,サウンドサンビーム,牡8,58.0,斎藤,1:12.4,1,12,320.4,35.3,栗東安達,492(+4)
12,5,7,ブルーノート,牡6,58.0,ジェル,1:12.4,クビ,10,91.2,37.0,栗東梅田,512(+6)
13,6,8,バンブトンプロ,牡5,58.0,石神道,1:13.5,7,13,475.4,37.4,美浦粕谷,502(-6)
