着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ドナベティ,牝3,53.0,武豊,1:30.0,,5,8.0,35.4,栗東矢作,422(0)
2,3,4,ミスフィガロ,牝6,56.0,古川吉,1:30.0,クビ,9,37.4,34.9,栗東友道,438(-2)
3,8,14,スミ,牝5,56.0,菱田,1:30.1,3/4,2,5.3,35.7,栗東高橋亮,488(+6)
4,5,8,コスモエスパーダ,牡8,58.0,丹内,1:30.2,クビ,10,46.2,36.3,美浦天間,502(0)
5,4,5,モカフラワー,牝5,56.0,長浜,1:30.3,1/2,14,110.5,35.4,美浦相沢,468(0)
6,5,7,オーサムストローク,牡3,55.0,横山武,1:30.4,1/2,3,5.5,36.6,美浦伊藤圭,442(+2)
7,4,6,ワイドラトゥール,牝3,53.0,北村友,1:30.6,1.1/4,1,3.1,36.4,栗東藤原,436(+14)
8,8,13,ニューノーマル,牝5,56.0,浜中,1:30.6,ハナ,13,56.0,35.7,美浦上原佑,468(-2)
9,6,9,スカイロケット,牡4,58.0,佐々木,1:30.9,2,6,17.2,36.6,栗東須貝,440(+4)
10,2,2,アルーリングビュー,牝4,56.0,藤岡佑,1:31.1,1,11,49.9,36.2,栗東吉村,482(+4)
11,7,12,エマヌエーレ,牡4,58.0,池添,1:31.4,2,8,19.5,37.2,栗東平田,508(+8)
12,3,3,キャプテンシー,牡3,55.0,鮫島駿,1:31.6,1,4,6.0,37.5,栗東松永幹,468(+2)
13,1,1,トラベログ,牝4,56.0,横山和,1:31.8,1.1/4,7,18.6,38.0,美浦岩戸,472(+8)
14,6,10,ラウラーナ,牝4,56.0,大野,1:33.4,10,12,51.6,38.9,美浦宗像,438(+4)
