コーナー,通過順
1コーナー,"7,16(8,15)(1,9,17)12(2,10)(5,14)(6,18)(4,11,13)-3"
2コーナー,"7-16(8,15)17(1,9)(10,12)(2,14)(5,6,18)(4,13)11,3"
3コーナー,"7(16,14)(8,15)17(1,9)(10,12)(2,11)(5,18,13)(6,4)3"
4コーナー,"7(16,14)(8,15,17)(1,10,12)9,11,2(5,13)18(3,6,4)"
