着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,リュミエールノワル,牡5,55.0,吉田隼,1:20.6,,1,3.6,35.1,美浦上原佑,476(+8)
2,8,10,ベジェサ,牝5,52.0,北村友,1:20.8,1.1/4,10,39.2,34.3,栗東飯田,488(+4)
3,6,7,ウインバグース,牡5,57.0,三浦,1:20.8,ハナ,6,10.4,35.0,栗東西園正,484(+2)
4,4,4,サトノグレイト,セ4,56.0,池添,1:21.0,1.1/4,7,13.9,35.3,栗東中竹,498(+8)
5,7,8,エールレヴリー,牝4,54.0,ルメー,1:21.1,1/2,2,4.5,35.1,栗東武英,480(-2)
6,7,9,システムリブート,牡4,55.0,菅原明,1:21.1,クビ,4,5.6,35.7,栗東吉岡,512(-2)
7,2,2,ミスヨコハマ,牝4,53.0,斎藤,1:21.5,2,9,34.0,35.7,美浦斎藤誠,470(-2)
8,5,5,マルクパージュ,牝4,51.0,荻野極,1:21.5,クビ,8,22.5,35.6,栗東斉藤崇,408(-4)
9,1,1,ビーナスローズ,牝5,53.0,藤岡康,1:21.7,1.1/2,3,5.2,36.4,栗東杉山佳,440(-2)
10,6,6,キモンリッキー,牡5,53.0,原,1:22.1,2.1/2,11,161.1,35.3,栗東村山,488(0)
11,8,11,ウルトラソニック,牡6,56.0,川須,1:22.3,1.1/2,5,8.6,36.8,栗東中尾,482(0)
