コーナー,通過順
1コーナー,"7(8,9)(3,6,13)(1,11,4,15)2(5,14)-12-10"
2コーナー,"(*7,9)8(3,13)6(1,11,4,15)(2,14)5,12,10"
3コーナー,"(*7,9,13)(3,15)4(1,14)(8,11)(2,6)(12,10)5"
4コーナー,"(*9,13)(3,15)4(1,14)11-(6,10)12,8(2,5)=7"
