券種,組み合わせ,配当,人気
単勝,4,430,2
複勝,4,190,3
複勝,11,270,5
複勝,12,150,1
枠連,3-6,1490,7
馬連,4-11,2220,8
ワイド,4-11,850,9
ワイド,4-12,400,1
ワイド,11-12,800,7
馬単,4-11,3330,10
3連複,4-11-12,2780,3
3連単,4-11-12,14410,19
