馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジェットマグナム,牡3,丹内,栗東・安達,先行,22.1,7,7,,36.0,488(0),中山,43,中5週,Y,,3,ヘンリーバローズ,ルーラーシップ,
2,2,リンクスティップ,牝3,Ｍデム,栗東・西村,,6.8,3,1,2歳未勝利,34.8,472(-2),京都,50,中6週,Y,,2,キタサンブラック,Kitten's Joy,
3,3,ヒルノハンブルク,牡3,坂井,栗東・武英,先行,76.8,10,15,3歳1勝クラス,39.0,468(+2),中京,22,中2週,Y,,2,ナダル,ステイゴールド,
4,4,ミニトランザット,牡3,鮫島駿,栗東・杉山佳,先行,11.9,6,3,,34.9,468(0),中山,21,中2週,Y,,2,エピファネイア,ゼンノロブロイ,
5,5,エリカアンディーヴ,牝3,松山,栗東・吉岡,先行,11.3,5,1,2歳新馬,33.7,488(+4),京都,63,中8週,Y,,1,Oscar Performance,Daylami,
6,6,ショウヘイ,牡3,川田,栗東・友道,先行,3.2,2,1,2歳未勝利,34.6,458(-4),京都,56,中7週,Y,,2,サートゥルナーリア,オルフェーヴル,
7,7,ランスオブカオス,牡3,吉村,栗東・奥村豊,差し,6.9,4,3,,34.0,498(0),京都,56,中7週,Y,,2,シルバーステート,ローエングリン,
8,7,スリーキングス,牡3,岩田康,栗東・上村,先行,44.6,9,6,3歳1勝クラス,35.4,500(-2),中京,35,中4週,Y,,3,エピファネイア,War Front,
9,8,ウォーターガーベラ,牝3,団野,栗東・河内,差し,32.8,8,3,,35.3,442(-4),中京,27,中3週,Y,,3,レイデオロ,ヴィクトワールピサ,
10,8,サトノシャイニング,牡3,西村淳,栗東・杉山晴,先行,2.7,1,2,,33.5,492(0),東京,85,中11週,Y,,2,キズナ,Star Dabbler,
