馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ゴールドバランサー,牡4,三浦,美浦・鈴木慎,先行,23.0,7,11,,40.1,474(+2),東京,14,中1週,Y,,3,ゴールドアクター,ハービンジャー,
2,2,ヴァンドゥラン B,牡4,津村,栗東・高柳大,差し,13.5,4,1,,36.9,486(-8),京都,13,中1週,Y,,3,フリオーソ,アグネスタキオン,
3,3,タイセイスラッガー B,牡6,,美浦・高橋裕,先行,53.5,11,10,,39.6,540(+8),中山,54,中7週,Y,,3,タイセイレジェンド,マンハッタンカフェ,
4,3,アースライザー B,セ7,木幡巧,美浦・鈴木慎,差し,134.6,12,14,,39.4,494(+16),中京,77,中10週,Y,,3,アイルハヴアナザー,メイショウサムソン,
5,4,サトノフウジン,セ7,キング,美浦・堀,差し,24.7,8,8,,37.9,460(-2),東京,27,中3週,Y,,3,ディープインパクト,Ghostzapper,
6,4,ヴェノム,牡6,大江比,美浦・天間,追込,291.4,13,11,,39.2,552(+6),中山,54,中7週,Y,,3,リオンディーズ,Smart Strike,
7,5,フランスゴデイナ,牡6,戸崎圭,栗東・森秀,先行,5.2,2,13,,41.5,496(-2),中山,54,中7週,Y,,3,ウィルテイクチャージ,Curlin,
8,5,イーサンバーニング,牡5,横山武,美浦・中野,追込,16.8,5,9,,37.2,504(+4),阪神,7,連闘,Y,,3,ホッコータルマエ,カリズマティック,
9,6,カランセ,牝5,柴田大,美浦・金成,差し,17.3,6,9,,37.1,482(0),中山,41,中5週,Y,,3,ドレフォン,サンデーサイレンス,
10,6,ダッチマン B,セ7,小林勝,栗東・音無,差し,445.2,14,9,,38.5,470(+2),東京,14,中1週,Y,,3,キンシャサノキセキ,アフリート,
11,7,タマモロック B,牡4,永野,美浦・伊藤圭,先行,9.3,3,1,4歳以上2勝クラス,35.1,500(-2),東京,28,中3週,Y,,3,ヘニーヒューズ,ハーツクライ,
12,7,オンザライン,セ6,岩田望,美浦・大和田,差し,28.9,10,7,,37.6,456(+4),福島,112,中15週,Y,,3,スクリーンヒーロー,ディープインパクト,
13,8,ミラクルティアラ,牝4,坂井,栗東・加用,,1.7,1,2,,37.7,440(0),京都,20,中2週,Y,,3,ヘニーヒューズ,フジキセキ,
14,8,ローズボウル B,牡6,石川,美浦・林,差し,25.9,9,13,,36.7,518(0),中山,41,中5週,Y,,3,キズナ,エンパイアメーカー,
