コーナー,通過順
1コーナー,"8,4(2,10)(5,9)6,7(1,3)"
2コーナー,"8,4(2,10)(5,9)1(6,7,3)"
3コーナー,"8,4,10(2,5,9)7(1,6,3)"
4コーナー,"8,4,10(2,5,9)7,1,6,3"
