コーナー,通過順
1コーナー,"5,15(2,8)(6,13)1(10,14)3,12,11,9(4,7)"
2コーナー,"5,15(2,8)6(1,13)(3,10,14)-12(11,9)(4,7)"
3コーナー,"(*5,15)8(2,6)13(1,10)14,3(12,9)(4,11)7"
4コーナー,"(*5,15)8(2,6)(1,10,13)(3,14)(4,12,9)(11,7)"
