馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヤマニンアストロン,牡3,角田河,栗東・石橋,先行,11.6,5,2,3歳1勝クラス,34.2,480(+2),京都,22,中2週,Y,,3,ディーマジェスティ,フレンチデピュティ,,
2,2,ジャスティンアース,牡3,鮫島駿,栗東・杉山晴,先行,2.2,1,5,,34.4,480(0),京都,35,中4週,Y,,3,キズナ,Bodemeister,,
3,3,アルトゥーム,牡3,ムルザ,栗東・藤岡,差し,4.7,3,7,,35.6,432(-6),京都,62,中8週,Y,,2,モーリス,ディープインパクト,,
4,4,ブルーミンデザイン,牡3,西村淳,栗東・宮本,先行,17.7,6,1,2歳未勝利,35.0,464(+6),中京,245,中34週,Y,Y,2,ロゴタイプ,ジャングルポケット,,
5,5,ディスペランツァ,牡3,Ｍデム,栗東・吉岡,差し,4.7,2,9,,36.2,520(+4),中山,73,中9週,Y,,3,ルーラーシップ,Medaglia d'Oro,,
6,6,テラメリタ,牝3,永島,栗東・須貝,差し,61.3,9,7,,33.9,470(+12),中京,92,中12週,Y,,3,ブリックスアンドモルタル,ヴィクトワールピサ,,
7,6,ゴールドサーベル,牡3,武豊,栗東・大久保,差し,7.8,4,1,3歳未勝利,35.9,470(0),京都,50,中6週,Y,,3,レッドファルクス,ステイゴールド,,
8,7,マイネルティグレ,牡3,横山武,栗東・西園正,先行,26.6,8,3,3歳1勝クラス,34.3,478(+2),京都,22,中2週,Y,,3,スクリーンヒーロー,ロージズインメイ,,
9,7,フェリーニ,牡3,松山,栗東・橋口,逃げ,20.1,7,12,,37.1,510(+4),京都,62,中8週,Y,,3,ドレフォン,ディープインパクト,,
10,8,ブループリマドンナ,牝3,橋木,栗東・小林,,402.0,11,11,3歳1勝クラス,39.2,462(-6),京都,42,中5週,Y,,3,ホッコータルマエ,ワイルドラッシュ,,
11,8,モアリジット,牡3,和田竜,栗東・西村,先行,208.7,10,9,3歳1勝クラス,34.9,480(+2),京都,22,中2週,Y,,2,ロードカナロア,Scat Daddy,,B
