馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クラウンアールシー,牡2,小林勝,美浦・加藤士,,70.3,10,,,,456(0),,,,,,,ブリックスアンドモルタル,ロサード,,
2,2,エレレラナキラ,牡2,木幡巧,美浦・牧,,38.8,7,,,,432(0),,,,,,,ノーブルミッション,スペシャルウィーク,,
3,3,ヴォルヴァ,牝2,佐々木,美浦・尾形,,14.2,3,,,,420(0),,,,,,,シルバーステート,ファスリエフ,,
4,4,ミライヘノハナ,牝2,北村宏,美浦・伊藤大,,14.9,4,,,,438(0),,,,,,,リアルスティール,Kitten's Joy,,
5,5,バンブルビー,牡2,田辺,美浦・小西,,17.0,5,,,,464(0),,,,,,,ウインブライト,タイキシャトル,,
6,6,アップリンク,牝2,横山武,美浦・和田勇,,32.1,6,,,,432(0),,,,,,,サトノアラジン,ジャスタウェイ,,
7,6,コスモアチーブ,牡2,斎藤,美浦・相沢,,48.5,9,,,,462(0),,,,,,,ゴールドシップ,マツリダゴッホ,,
8,7,ブラウンラチェット,牝2,ルメー,美浦・手塚,,1.2,1,,,,438(0),,,,,,,キズナ,Congrats,,
9,7,グレースシャルマン,牝2,菅原明,栗東・奥村豊,,39.1,8,,,,438(0),,,,,,,トーセンラー,Orb,,
10,8,パルファム,牝2,丹内,美浦・菊川,,74.6,11,,,,448(0),,,,,,,ウインブライト,アグネスタキオン,,
11,8,ムコウジマドリーム,牡2,永野,美浦・岩戸,,10.2,2,,,,434(0),,,,,,,ヘンリーバローズ,ヨハネスブルグ,,
