馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テーオーダヴィンチ,牡6,松山,栗東・岡田,,7.9,4,1,4歳以上2勝クラス,34.5,514(-2),京都,42,中5週,Y,,3,ダイワメジャー,Sea of Secrets,
2,2,ミシシッピテソーロ,牝4,角田河,美浦・畠山,差し,13.5,6,2,,33.8,440(-2),東京,22,中2週,Y,,3,ダノンバラード,A.P. Indy,
3,3,ミツルハピネス,牝6,荻野極,栗東・小栗,先行,31.8,10,4,4歳以上2勝クラス,34.2,522(+2),京都,14,中1週,Y,,3,エピファネイア,エンパイアメーカー,
4,3,ブラックシールド B,牡5,ムルザ,栗東・武幸,差し,31.3,9,13,,36.2,458(+6),小倉,49,中6週,Y,,3,キタサンブラック,キングカメハメハ,
5,4,リッケンバッカー,牡6,池添,栗東・西村,差し,94.7,13,12,,34.7,490(-2),京都,14,中1週,Y,,3,ロードカナロア,City Zip,
6,4,イティネラートル,牝4,岩田望,栗東・長谷川,先行,12.3,5,17,,37.9,422(+4),阪神,77,中10週,Y,,3,キズナ,High Chaparral,
7,5,レベレンシア,牡5,坂井,栗東・安田翔,先行,2.7,1,2,,35.2,502(-4),京都,28,中3週,Y,,3,ロードカナロア,ダンスインザダーク,
8,5,フロムダスク,牡4,岩田康,栗東・森秀,差し,72.5,12,17,,36.2,510(0),小倉,35,中4週,Y,,3,Bolt d'Oro,Giant's Causeway,
9,6,レイベリング,牡4,和田竜,美浦・鹿戸,差し,3.9,2,4,,33.5,478(-10),東京,22,中2週,Y,,3,Frankel,Docksider,
10,6,ヤマニンデンファレ,牝6,松若,美浦・辻,差し,31.2,8,3,,33.4,486(-6),東京,22,中2週,Y,,3,ローエングリン,ダイワメジャー,
11,7,ベルクレスタ,牝5,酒井,栗東・須貝,先行,16.7,7,7,,35.2,484(-4),京都,56,中7週,Y,,3,ドゥラメンテ,Numerous,
12,7,スーサンアッシャー,牡5,横山典,栗東・鈴木孝,差し,6.6,3,2,,33.3,476(0),阪神,66,中8週,Y,,3,Siyouni,Solon,
13,8,メイショウベッピン,牝7,泉谷,栗東・荒川,差し,285.8,14,7,,33.7,488(+2),京都,14,中1週,Y,,3,トゥザグローリー,フジキセキ,
14,8,ウラヤ,牡5,団野,栗東・野中,差し,47.8,11,5,,36.5,480(-2),小倉,42,中5週,Y,,3,New Approach,パイロ,
