コーナー,通過順
1コーナー,"(*13,14)(3,15)(6,10)(7,8)-(1,11)-(5,12)-(2,9)4"
2コーナー,"(*13,14)(3,15)10(6,8)(7,11)1(5,12)(2,9)4"
3コーナー,"(*13,14)15(3,10,8)(6,11,9)(1,4)(7,12)5,2"
4コーナー,"(14,*15)(13,8)(3,10)(6,11,4)(5,1)(7,9,12)2"
