着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,13,シゲルショウグン,牡4,55.0,角田河,1:43.2,,2,4.6,36.8,栗東大橋,508(+12)
2,6,10,ビーアイオラクル,牡5,57.0,鮫島駿,1:44.9,10,3,5.6,37.9,栗東牧田,490(+6)
3,1,1,タシロ,牡7,53.0,永野,1:45.3,2.1/2,14,117.0,37.2,美浦伊藤大,534(-2)
4,2,2,レディーシス,牝5,52.0,富田,1:45.4,3/4,13,93.5,38.1,栗東小崎,438(+10)
5,6,9,アレクサ,牡4,54.0,斎藤,1:45.8,2.1/2,6,14.1,37.9,美浦斎藤誠,500(-2)
6,7,12,スズカマジェスタ,牡5,56.0,横山和,1:46.0,1,8,21.4,38.7,栗東須貝,438(0)
7,3,3,メジャークオリティ,牡5,56.0,坂井,1:46.2,1.1/4,5,9.2,39.4,栗東西園正,490(0)
8,8,14,ディサイド,牡5,55.0,佐々木,1:46.4,1,7,16.5,38.8,栗東高野,486(+2)
9,5,7,クリノグローリー,牡4,57.0,小林勝,1:46.4,クビ,1,2.9,39.8,栗東谷,482(+10)
10,4,5,ベルシャンソン,牝4,53.0,丹内,1:46.6,1,9,24.6,39.5,美浦西田,472(+8)
11,3,4,ヴァンルーラー,牝5,52.0,菱田,1:47.1,3,11,53.8,40.0,栗東河嶋,458(-4)
12,5,8,ヒドゥンキング,牡5,57.0,黛,1:47.6,3,4,8.9,40.1,美浦伊藤大,462(+2)
13,7,11,タロントゥーズ,牡4,56.0,池添,1:47.6,アタマ,10,32.6,40.9,栗東大久保,466(-4)
14,4,6,ピッチパーフェクト,牝4,53.0,小林凌,1:48.8,7,12,58.3,42.0,美浦伊藤圭,490(+2)
