馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジーククローネ,セ5,草野,美浦・宮田,差し,5.2,2,5,障害4歳以上未勝利,13.4,456(+4),小倉,21,中2週,Y,,3,サトノクラウン,サンデーサイレンス,,
2,2,ホウオウエクレール,牡8,小牧加,栗東・宮,先行,1.6,1,2,障害4歳以上未勝利,13.3,506(+2),小倉,21,中2週,Y,,3,ブラックタイド,パラダイスクリーク,,
3,3,ハイラブハンター,牡7,小野寺,栗東・谷,差し,92.3,10,8,障害4歳以上未勝利,13.8,496(+4),小倉,21,中2週,Y,,3,メイショウサムソン,メイショウボーラー,,
4,4,ナイトスピアー,牡5,大江圭,美浦・小野,差し,97.5,11,8,3歳以上1勝クラス,40.8,488(+2),中山,153,中21週,Y,,3,ストロングリターン,メジロベイリー,,
5,5,ビオグラフィア,牡7,中村,栗東・松下,差し,6.4,3,6,,37.0,508(+8),福島,99,中13週,Y,,3,ルーラーシップ,サンデーサイレンス,,
6,6,アースブレイブ,セ8,江田勇,美浦・宗像,差し,10.2,4,6,障害3歳以上未勝利,14.0,470(+4),京都,77,中10週,Y,,3,ゴールドシップ,フレンチデピュティ,,
7,6,トモジャオッシュ,牡4,難波,栗東・大根田,差し,61.1,9,8,障害4歳以上未勝利,13.6,486(+4),小倉,22,中2週,Y,,2,ホッコータルマエ,マンハッタンカフェ,,
8,7,ボルタドマール,セ6,,美浦・黒岩,差し,35.2,8,9,障害4歳以上未勝利,13.8,520(+2),小倉,21,中2週,Y,,3,ストロングリターン,マンハッタンカフェ,,
9,7,トップスティール,牡6,石神深,美浦・深山,差し,18.2,5,9,,38.8,508(-2),中山,147,中20週,Y,,3,カレンブラックヒル,ホワイトマズル,,
10,8,ウインメラナイト,牡4,森一,栗東・緒方,差し,18.8,6,9,障害4歳以上未勝利,13.8,510(+10),小倉,15,中1週,Y,,3,ジャスタウェイ,ヴィクトワールピサ,,B
11,8,グランナヴィール,牡4,上野,美浦・堀内,差し,33.4,7,13,3歳未勝利,41.0,542(+12),新潟,189,中26週,Y,Y,3,ゴールドシップ,クロフネ,,
