着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,ナムラエイハブ,牡4,58.0,吉田隼,1:47.5,,2,5.7,35.0,栗東長谷川,508(-6)
2,4,7,マルチャン,牡5,58.0,丸田,1:47.6,3/4,7,16.9,34.5,美浦武市,478(-4)
3,3,5,マイネルティグレ,牡4,58.0,丹内,1:47.7,クビ,4,12.3,34.6,栗東西園正,476(+8)
4,1,2,ロジシルバー,牝5,56.0,大野,1:47.7,クビ,6,12.5,34.9,美浦宮田,502(-2)
5,8,15,ダズリングブレイヴ,セ5,58.0,亀田,1:47.8,1/2,9,24.0,35.1,栗東斉藤崇,482(-4)
6,7,13,エリダヌス,牝5,56.0,柴田大,1:47.9,クビ,13,48.8,35.1,美浦青木,490(-4)
7,8,16,モズロックンロール,牡5,58.0,荻野極,1:47.9,アタマ,5,12.5,35.4,栗東藤岡,514(+2)
8,6,11,ドットクルー,牡5,58.0,菊沢,1:47.9,ハナ,8,19.2,34.6,栗東笹田,468(+4)
9,3,6,ショーマンフリート,牡4,58.0,丸山,1:48.0,3/4,10,28.2,34.9,美浦手塚久,498(-8)
10,2,4,プッシュオン,牡5,58.0,国分恭,1:48.0,ハナ,3,6.2,34.7,栗東西村,462(+4)
11,4,8,マテンロウアレス,セ7,58.0,太宰,1:48.1,クビ,14,55.5,35.7,栗東昆,494(-4)
12,5,10,ファーヴェント,牡4,58.0,西塚,1:48.1,ハナ,1,2.6,35.4,栗東藤原,506(0)
13,6,12,メインクーン,牝5,56.0,横山琉,1:48.2,1,16,133.5,34.5,美浦林,446(-2)
14,7,14,ロワンディシー,牡7,58.0,松岡,1:48.3,クビ,15,73.5,35.4,栗東北出,454(+2)
15,1,1,マイネルブリックス,牡4,58.0,小沢,1:48.4,3/4,11,40.1,35.0,美浦黒岩,466(0)
16,2,3,ウィステリアリヴァ,牡5,58.0,永島,1:49.8,9,12,47.4,37.1,美浦小野,496(-10)
