券種,組み合わせ,配当,人気
単勝,15,1890,9
複勝,15,370,8
複勝,6,170,2
複勝,10,150,1
枠連,3-8,1000,4
馬連,6-15,2990,11
ワイド,6-15,1050,12
ワイド,10-15,1120,15
ワイド,6-10,370,1
馬単,15-6,8050,32
3連複,6-10-15,5750,12
3連単,15-6-10,51960,164
