馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コンバスチョン,セ7,上野,美浦・伊藤圭,先行,3.7,1,1,障害4歳以上未勝利,13.5,500(-4),小倉,70,中9週,Y,,3,ディスクリートキャット,パイロ,,
2,2,パープルアドミラル,牡6,金子,美浦・堀内,差し,88.0,11,11,,14.0,450(-2),中山,21,中2週,Y,,3,シビルウォー,マンハッタンカフェ,,
3,3,ハイウェイスター,牝5,中村,栗東・宮本,先行,5.2,3,1,障害4歳以上未勝利,13.7,496(+4),小倉,62,中8週,Y,,3,アメリカンペイトリオット,Distorted Humor,,
4,4,アメリカンピース,セ8,小坂,栗東・東田,差し,17.2,7,11,,14.2,462(+10),中山,56,中7週,Y,,3,Tapit,Ghostzapper,,
5,5,ヴィアルークス,牡8,森一,栗東・小林,先行,6.0,4,11,,14.1,518(+4),小倉,63,中8週,Y,,3,ディープインパクト,Beat Hollow,,
6,6,トモジャシック,牡4,難波,栗東・大根田,逃げ,4.8,2,1,障害4歳以上未勝利,13.3,484(+14),小倉,97,中13週,Y,,2,タリスマニック,エンパイアメーカー,,
7,6,レッドラマンシュ,セ7,小牧加,栗東・庄野,,8.6,6,1,障害4歳以上未勝利,13.4,474(-2),小倉,91,中12週,Y,,3,ロードカナロア,ゼンノロブロイ,,
8,7,ベイビーベリッシモ,牡4,五十嵐,美浦・大和田,差し,59.2,10,1,障害4歳以上未勝利,13.8,494(-8),小倉,77,中10週,Y,,3,ロゴタイプ,ゴールドアリュール,,
9,7,サルサロッサ,牝7,草野,美浦・高柳瑞,差し,43.6,9,11,,13.9,460(+6),小倉,77,中10週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
10,8,グアラニア,牡5,,美浦・矢野,逃げ,33.2,8,1,障害4歳以上未勝利,13.7,514(+8),小倉,90,中12週,Y,,3,マインドユアビスケッツ,ダイワメジャー,,
11,8,ウォーターリーダー,牡6,高田,栗東・藤野,先行,6.0,5,7,,13.4,452(0),小倉,91,中12週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
