コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"16(1,10)-(7,8)(6,9,14,15)2(3,11)-(5,12)-4-13"
4コーナー,"16(1,10)8(6,7,15)(2,9)14(3,11)5,12-4,13"
