券種,組み合わせ,配当,人気
単勝,4,300,2
複勝,4,140,1
複勝,11,1110,11
複勝,3,140,2
枠連,4-7,2220,9
馬連,4-11,20680,32
ワイド,4-11,4220,31
ワイド,3-4,270,1
ワイド,3-11,4830,36
馬単,4-11,32490,52
3連複,3-4-11,16150,43
3連単,4-11-3,121930,256
