券種,組み合わせ,配当,人気
単勝,2,140,1
複勝,2,110,1
複勝,12,2570,13
複勝,3,250,5
枠連,2-7,4520,13
馬連,2-12,19910,28
ワイド,2-12,5050,33
ワイド,2-3,420,4
ワイド,3-12,18040,67
馬単,2-12,18770,37
3連複,2-3-12,36950,75
3連単,2-12-3,229380,347
