券種,組み合わせ,配当,人気
単勝,2,130,1
複勝,2,110,2
複勝,1,110,1
複勝,17,210,5
枠連,1-1,180,1
馬連,1-2,180,1
ワイド,1-2,130,1
ワイド,2-17,310,4
ワイド,1-17,440,7
馬単,2-1,260,1
3連複,1-2-17,600,2
3連単,2-1-17,1130,2
