馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヤマニンチェルキ,牡2,富田,栗東・木原,,13.4,3,,,,530(0),,,,,,,フォーウィールドライブ,ヤマニンセラフィム,,
2,1,ニネンエフグミ,牝2,長岡,栗東・茶木,,26.5,9,,,,460(0),,,,,,,フォーウィールドライブ,オペラハウス,,
3,2,ゲンタツ,牡2,岩田望,栗東・中竹,,35.4,11,,,,498(0),,,,,,,ヘニーヒューズ,パイロ,,
4,2,ヴィリアリート,牝2,Ｃデム,栗東・西村,,1.6,1,,,,536(0),,,,,,,ナダル,ゴールドアリュール,,
5,3,グランキングオー,牡2,斎藤,栗東・高橋康,,26.1,8,,,,454(0),,,,,,,シニスターミニスター,ゴールドアリュール,,
6,3,エンジョイドライブ,牡2,古川吉,栗東・鮫島,,34.8,10,,,,474(0),,,,,,,フォーウィールドライブ,キャプテンスティーヴ,,
7,4,エイミーショコラ,牝2,国分優,栗東・小椋,,116.3,15,,,,462(0),,,,,,,サトノアラジン,アグネスタキオン,,
8,4,バフェ,牡2,松山,栗東・石橋,,4.9,2,,,,488(0),,,,,,,ホッコータルマエ,タイキシャトル,,
9,5,ニシノジェダイ,牡2,藤岡佑,栗東・宮本,,15.2,4,,,,454(0),,,,,,,ゴールドドリーム,バトルライン,,
10,5,キュードス,牡2,団野,栗東・荒川,,84.8,13,,,,490(0),,,,,,,ミスターメロディ,チチカステナンゴ,,
11,6,ポッドドンナー,牡2,吉村,栗東・辻野,,20.0,6,,,,464(0),,,,,,,サートゥルナーリア,Charm Spirit,,
12,6,チュンビーム,牝2,今村,美浦・深山,,108.3,14,,,,456(0),,,,,,,ディープブリランテ,ソングオブウインド,,
13,7,ヒロスズラン,牝2,角田和,栗東・角田,,25.7,7,,,,476(0),,,,,,,モーニン,スエヒロコマンダー,,
14,7,チムニーパイプ,牝2,田口,栗東・岡田,,19.6,5,,,,424(0),,,,,,,サンダースノー,パイロ,,
15,8,スマートラウンド,牝2,藤懸,栗東・吉田,,147.6,16,,,,456(0),,,,,,,ジャスタウェイ,ヴァーミリアン,,
16,8,テーオーヴァルナイ,牝2,西村淳,栗東・浜田,,81.4,12,,,,436(0),,,,,,,フォーウィールドライブ,ルーラーシップ,,
