着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ナチュラルハイ,牡4,56.5,永野,1:43.6,,5,7.1,37.6,美浦黒岩,476(-6)
2,4,6,サンテックス,牡4,55.0,武豊,1:43.8,1,1,4.2,38.1,栗東浜田,538(+6)
3,4,5,テーオードレフォン,牡5,57.0,丸山,1:43.9,1/2,2,4.3,38.2,栗東梅田,496(0)
4,3,4,トウセツ,牡5,56.0,鮫島駿,1:44.0,クビ,7,13.9,37.0,栗東杉山佳,494(+12)
5,5,8,サトノロイヤル,牡6,54.0,富田,1:44.0,ハナ,9,49.4,38.1,栗東新谷,504(0)
6,2,2,キングストンボーイ,セ6,56.0,岩田康,1:44.1,3/4,3,5.1,37.7,美浦鹿戸,496(0)
7,8,14,ホウオウルーレット,牡5,56.0,横山武,1:44.2,クビ,4,5.6,37.6,美浦栗田,502(+2)
8,7,12,ベルダーイメル,牡7,58.0,藤岡佑,1:44.3,1/2,6,9.2,38.1,栗東本田,468(-4)
9,6,10,リキサントライ,牡6,54.0,横山和,1:44.4,1/2,13,107.4,37.7,栗東緒方,494(+6)
10,5,7,クロパラントゥ,セ6,54.0,浜中,1:44.6,1.1/2,10,50.4,37.2,美浦古賀,516(+8)
11,7,11,サンライズジーク,牡4,55.0,佐々木,1:45.8,7,11,76.1,38.8,栗東矢作,518(+10)
12,1,1,リリーミニスター,セ7,54.0,菱田,1:46.5,4,8,45.8,40.1,栗東緒方,480(-8)
13,6,9,レッドゲイル,牡5,55.0,丹内,1:46.8,1.3/4,12,91.6,40.2,美浦手塚,478(+4)
除外,8,13,バトルクライ,牡5,58.0,北村友,,,,,,美浦高木,504(+2)
