着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ソングオブライフ,牡5,58.0,酒井,1:08.2,,5,7.3,33.4,栗東森田,502(+4)
2,3,5,アサクサグレース,牝4,56.0,菱田,1:08.2,アタマ,4,6.9,33.9,栗東加藤公,466(-2)
3,4,6,ディアドコス,牡6,58.0,吉村,1:08.2,ハナ,8,14.5,33.6,栗東羽月,498(+10)
4,1,1,フードマン,牡4,58.0,松山,1:08.4,1,1,4.9,33.7,栗東小栗,482(+4)
5,8,15,クイーンズデイ,牝4,56.0,国分恭,1:08.6,1.1/2,6,9.3,33.6,栗東岡田,450(+2)
6,8,14,トウカイエルデ,牡5,58.0,西村淳,1:08.7,クビ,2,5.5,33.6,栗東茶木,460(0)
7,7,12,タガノアンファン,牡4,58.0,藤懸,1:08.8,1/2,3,6.6,33.1,栗東石坂,474(+8)
8,6,11,スマートルシーダ,牡8,58.0,国分優,1:08.8,ハナ,14,92.7,33.6,栗東東田,474(0)
9,7,13,ゴルトリッチ,牡6,58.0,北村友,1:08.9,1/2,12,61.7,33.5,栗東牧浦,514(+4)
10,2,2,アムールリーベ,牝5,56.0,荻野琢,1:08.9,アタマ,7,11.5,33.3,栗東宮地,498(-8)
11,5,9,キントラダンサー,牝4,56.0,田口,1:08.9,クビ,10,19.7,34.5,栗東長谷川,470(+2)
12,3,4,モズトキキ,牝5,56.0,幸,1:09.2,1.3/4,9,18.4,33.8,栗東平田,552(-8)
13,5,8,トリップトゥムーン,牡7,58.0,石神深,1:09.4,1.1/4,15,240.3,34.0,美浦粕谷,462(-8)
14,6,10,ベビーズブレス,牝4,56.0,武豊,1:09.6,1,11,36.6,34.5,栗東千田,418(+2)
15,2,3,カジュフェイス,牡7,58.0,角田和,1:10.0,2.1/2,13,88.8,35.5,栗東森田,518(+6)
