馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クラウンプライド,牡5,横山武,栗東・新谷,,16.6,7,1,,0.0,508(+4),ソウル,84,中11週,,,0,リーチザクラウン,キングカメハメハ,
2,1,レモンポップ,牡6,坂井,美浦・田中博,,2.2,1,1,,36.6,516(+2),盛岡,48,中6週,,,0,Lemon Drop Kid,Giant's Causeway,
3,2,ハギノアレグリアス,牡7,岩田望,栗東・四位,先行,15.3,6,1,,36.4,498(+2),中京,64,中8週,Y,,3,キズナ,ジェネラス,
4,2,ペプチドナイル B,牡6,藤岡佑,栗東・武英,先行,6.8,3,2,,36.6,534(+4),盛岡,48,中6週,,,1,キングカメハメハ,マンハッタンカフェ,
5,3,ペイシャエス,牡5,横山和,美浦・小西,先行,72.7,11,4,,37.1,500(+2),東京,22,中2週,Y,,3,エスポワールシチー,ワイルドラッシュ,
6,3,ドゥラエレーデ,牡4,ムーア,栗東・池添,,42.6,9,11,,39.2,512(-6),京都,28,中3週,Y,,3,ドゥラメンテ,オルフェーヴル,
7,4,セラフィックコール B,牡4,Ｃデム,栗東・寺島,差し,18.3,8,8,,39.6,538(0),大井,158,中22週,,,0,ヘニーヒューズ,マンハッタンカフェ,
8,4,ウィルソンテソーロ,牡5,川田,美浦・小手川,差し,5.5,2,1,,37.1,482(-4),佐賀,27,中3週,,,0,キタサンブラック,Uncle Mo,
9,5,テーオードレフォン,牡5,三浦,栗東・梅田,先行,107.7,14,1,,36.6,494(+2),福島,14,中1週,Y,,3,ドレフォン,ブライアンズタイム,
10,5,アーテルアストレア,牝5,菱田,栗東・橋口,差し,82.9,12,3,,36.4,476(+2),大井,61,中8週,,,0,リーチザクラウン,ワークフォース,
11,6,ミトノオー,牡4,松山,美浦・牧,,167.5,15,14,,41.4,514(+12),京都,28,中3週,Y,,3,ロゴタイプ,サンダーガルチ,
12,6,サンライズジパング,牡3,武豊,栗東・音無,先行,7.4,4,1,,37.1,520(+8),京都,28,中3週,Y,,1,キズナ,Zoffany,
13,7,ミックファイア,牡4,ルメー,地方・渡辺和,差し,60.5,10,4,,37.7,500(-5),盛岡,48,中6週,,,1,シニスターミニスター,ブライアンズタイム,
14,7,スレイマン B,牡6,斎藤,栗東・池添,先行,107.1,13,2,,38.0,548(+6),浦和,74,中10週,,,2,キングカメハメハ,Bertolini,
15,8,グロリアムンディ B,牡6,北村宏,栗東・大久保,先行,258.0,16,1,,37.9,502(+2),東京,42,中5週,Y,,3,キングカメハメハ,Blu Air Force,
16,8,ガイアフォース,牡5,長岡,栗東・杉山晴,差し,13.7,5,4,,33.5,496(+2),東京,182,中25週,Y,Y,3,キタサンブラック,クロフネ,
