馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジーティートゥルー,牡2,大野,美浦・田島,,21.5,8,,,,452(0),,,,,,,ニューイヤーズデイ,ハーツクライ,,
2,2,ソラノキャンバス,牡2,長浜,美浦・武井,,46.3,10,,,,430(0),,,,,,,ニューイヤーズデイ,Sunray Spirit,,
3,3,ガイラルディア,牝2,池添,栗東・藤野,,36.4,9,,,,456(0),,,,,,,シニスターミニスター,ハーツクライ,,
4,3,ナチュラルライズ,牡2,横山武,美浦・伊藤圭,,3.0,1,,,,476(0),,,,,,,キズナ,Distorted Humor,,
5,4,アローオブライト,牡2,藤岡佑,栗東・渡辺,,14.4,7,,,,468(0),,,,,,,ヘニーヒューズ,ワークフォース,,
6,4,モレポブラーノ,牡2,鮫島駿,栗東・庄野,,9.2,5,,,,516(0),,,,,,,マインドユアビスケッツ,ゼンノロブロイ,,
7,5,ヴァカンツァ,牝2,角田河,栗東・高橋亮,,66.7,12,,,,480(0),,,,,,,ルヴァンスレーヴ,ダンスインザダーク,,
8,5,ガストフロント,牡2,武藤,美浦・水野,,51.3,11,,,,442(0),,,,,,,ロジャーバローズ,ワイルドラッシュ,,
9,6,ハヤテノツバサ,牡2,永野,栗東・杉山佳,,11.6,6,,,,496(0),,,,,,,マジェスティックウォリアー,ディープスカイ,,
10,6,ベルベルコンパス,牡2,北村友,栗東・小栗,,5.3,2,,,,522(0),,,,,,,ヘニーヒューズ,ディープインパクト,,
11,7,プライベートアイズ,牡2,横山和,栗東・昆,,7.4,4,,,,496(0),,,,,,,マジェスティックウォリアー,ネオユニヴァース,,
12,7,コパノキュラソー,牡2,古川吉,栗東・宮,,136.6,14,,,,508(0),,,,,,,シャンハイボビー,Mr. Greeley,,
13,8,イフウドウドウ,牡2,武豊,栗東・角田,,5.3,3,,,,516(0),,,,,,,ルヴァンスレーヴ,ダンスインザダーク,,
14,8,キタノチャンス,牝2,,美浦・石栗,,133.0,13,,,,472(0),,,,,,,マクフィ,サクラプレジデント,,
