馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ローンウルフ,牡5,石神深,美浦・武市,先行,112.9,12,12,,13.5,494(-2),福島,98,中13週,Y,,3,リアルインパクト,Mineshaft,,
2,2,ロードプレイヤー,牡6,坂口,美浦・尾形,先行,8.2,4,9,,13.4,466(+8),東京,105,中14週,Y,,3,グレーターロンドン,タニノギムレット,,
3,3,クラップサンダー,牡7,黒岩,栗東・牧田,差し,14.2,6,5,,13.6,464(+4),中山,84,中11週,Y,,3,ジャスタウェイ,キングカメハメハ,,
4,4,スコラーリ,牡7,,美浦・萩原,,4.4,2,4,,13.3,484(+4),福島,98,中13週,Y,,3,トゥザワールド,サウスヴィグラス,,
5,5,ミトロジー,セ1,金子,美浦・尾関,差し,16.5,7,8,,13.4,484(+2),東京,105,中14週,Y,,3,ダイワメジャー,Editor's Note,,
6,5,テーオーリカード,セ6,小野寺,栗東・高柳大,先行,4.7,3,1,障害3歳以上未勝利,13.9,478(-8),中山,83,中11週,Y,,3,パイロ,ネオユニヴァース,,
7,6,タイセイジャスパー,セ7,上野,美浦・伊藤圭,先行,12.0,5,1,障害4歳以上未勝利,13.6,502(+6),小倉,35,中4週,Y,,3,ヘニーヒューズ,トワイニング,,
8,6,ウイングランブルー,牡6,大江圭,美浦・深山,,23.5,8,11,,13.9,480(-2),阪神,70,中9週,Y,,3,ゴールドシップ,ボストンハーバー,,
9,7,アルマーザアミール,牡5,小牧加,栗東・斉藤崇,追込,47.7,11,12,,36.6,506(+4),京都,118,中16週,Y,,3,サトノダイヤモンド,Awesome of Course,,
10,7,ウィズユアドリーム,牡6,高田,栗東・宮地,先行,26.4,10,10,,13.9,512(+4),阪神,70,中9週,Y,,3,サトノダイヤモンド,ディスクリートキャット,,
11,8,シャンドゥレール,セ6,五十嵐,美浦・国枝,差し,25.8,9,9,,13.8,502(+6),阪神,70,中9週,Y,,3,エピファネイア,Quality Road,,
12,8,ヴィアルークス,牡8,森一,栗東・小林,先行,3.0,1,1,障害3歳以上未勝利,13.6,514(+4),京都,139,中19週,Y,,3,ディープインパクト,Beat Hollow,,
