着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,リサリサ,牝3,53.0,石川,1:21.9,,1,3.0,34.7,美浦田村,470(-2)
2,7,8,ティーガーデン,牡4,58.0,レーン,1:22.1,1.1/2,2,3.5,34.5,美浦萩原,496(-2)
3,8,9,ココリホウオウ,牡5,57.0,北村宏,1:22.3,1.1/2,3,4.9,34.9,美浦古賀,476(+4)
4,4,4,ベストクィーン,牝7,50.0,藤田菜,1:22.3,ハナ,8,81.7,35.0,美浦南田,426(-2)
5,1,1,フローレンスハニー,牝4,54.0,戸崎圭,1:22.5,1,4,5.5,35.6,栗東高柳大,430(-10)
6,8,10,パルデンス,牡5,54.0,佐々木,1:22.7,1.1/4,7,52.6,35.9,美浦中野,486(-10)
7,2,2,ネバーゴーンアウト,セ6,51.0,水沼,1:22.9,1.1/4,9,140.3,36.0,美浦加藤和,486(-6)
8,7,7,チャーミングアクト,牝6,52.0,丹内,1:23.2,1.1/2,5,9.3,36.5,栗東飯田雄,464(-8)
9,6,6,ミキノバスドラム,牡5,53.0,永野,1:23.4,1.1/4,10,146.6,36.9,美浦南田,508(+8)
10,5,5,ルルローズ,牝5,54.0,杉原,1:24.2,5,6,9.3,37.0,美浦伊藤大,464(+2)
