馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マッドクール,牡6,坂井,栗東・池添,先行,7.1,4,2,,34.2,540(-2),京都,99,中13週,Y,,2,Dark Angel,Indian Ridge,
2,1,ウイングレイテスト B,牡8,松岡,美浦・畠山,先行,91.3,12,3,,33.4,516(0),中山,29,中3週,Y,,3,スクリーンヒーロー,サクラユタカオー,
3,2,ビッグシーザー B,牡5,北村友,栗東・西園正,先行,19.7,7,1,,33.7,520(+2),京都,126,中17週,Y,,3,ビッグアーサー,Tale of Ekati,
4,2,トゥラヴェスーラ,牡1,丸山,栗東・高橋康,差し,171.9,16,7,,34.1,484(-10),京都,36,中4週,Y,,3,ドリームジャーニー,アドマイヤコジーン,
5,3,オフトレイル,牡4,菱田,栗東・吉村,追込,57.4,11,9,,32.8,460(+4),中山,29,中3週,Y,,3,Farhh,Kingmambo,
6,3,ルガル,牡5,西村淳,栗東・杉山晴,先行,5.7,3,11,,0.0,530(-1),シャティン,112,中15週,,,2,ドゥラメンテ,New Approach,
7,4,モズメイメイ,牝5,松若,栗東・前川,,148.3,14,9,,35.3,474(+6),京都,36,中4週,Y,,3,リアルインパクト,Frankel,
8,4,カンチェンジュンガ,牡5,武豊,栗東・庄野,追込,42.4,9,1,,34.0,492(-4),京都,36,中4週,Y,,3,ビッグアーサー,ノヴェリスト,
9,5,キタノエクスプレス,牡7,国分恭,栗東・坂口,差し,130.5,13,1,,34.1,510(+4),小倉,42,中5週,Y,,3,アジアエクスプレス,ディープインパクト,
10,5,サトノレーヴ,牡6,モレイ,美浦・堀,先行,3.8,2,3,,0.0,530(-7),シャティン,112,中15週,,,2,ロードカナロア,サクラバクシンオー,
11,6,スズハローム,牡5,佐々木,栗東・牧田,差し,170.4,15,12,,35.2,458(-8),京都,36,中4週,Y,,3,サトノダイヤモンド,ローレルゲレイロ,
12,6,トウシンマカオ,牡6,横山武,美浦・高柳瑞,差し,7.3,5,9,,0.0,480(+5),シャティン,112,中15週,,,2,ビッグアーサー,スペシャルウィーク,
13,7,エイシンフェンサー,牝5,川又,栗東・吉村,差し,26.1,8,1,,34.0,482(+2),京都,56,中7週,Y,,3,ファインニードル,エイシンサンディ,
14,7,ナムラクレア,牝6,ルメー,栗東・長谷川,差し,3.5,1,1,,33.3,480(0),京都,99,中13週,Y,,3,ミッキーアイル,Storm Cat,
15,7,ママコチャ,牝6,川田,栗東・池江,先行,14.6,6,1,,33.1,492(-2),中山,29,中3週,Y,,3,クロフネ,キングカメハメハ,
16,8,バルサムノート,牡5,亀田,栗東・高野,,234.2,18,15,,40.0,518(+6),東京,56,中7週,Y,,3,モーリス,ダイワメジャー,
17,8,ドロップオブライト,牝6,,栗東・福永,先行,186.4,17,7,,34.3,436(-4),中京,77,中10週,Y,,3,トーセンラー,フレンチデピュティ,
18,8,ペアポルックス,牡4,岩田康,栗東・梅田,,56.5,10,2,,33.4,476(+4),中山,29,中3週,Y,,3,キンシャサノキセキ,ディープインパクト,
