コーナー,通過順
1コーナー,
2コーナー,"3,5,9(1,6,8)10,2(4,12)7(11,13)"
3コーナー,"3,5,9(1,6,12)(2,8)4,10,7,11,13"
4コーナー,"(*3,5)9(1,6,12)(2,4,8)(7,10)11,13"
