着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ケイアイサンデラ,牡4,57.0,藤懸,2:11.1,,4,6.9,34.6,栗東小林,440(+6)
2,8,15,シェイクユアハート,牡4,57.0,古川吉,2:11.1,ハナ,7,9.2,34.0,栗東宮,440(+6)
3,8,16,ルシフェル,牝3,52.0,団野,2:11.2,1/2,1,4.9,34.3,栗東斉藤崇,500(+16)
4,6,11,ミステリーウェイ,セ6,55.0,浜中,2:11.4,3/4,11,46.6,34.8,栗東小林,500(0)
5,7,14,ロードプレジール,牡6,56.0,岩田望,2:11.6,1.1/4,8,11.6,34.4,栗東中内田,494(-2)
6,6,12,ワイドエンペラー,牡6,57.0,藤岡佑,2:11.7,1/2,5,7.3,34.9,栗東藤岡,496(-4)
7,7,13,マイネルカンパーナ,牡4,54.0,幸,2:11.7,ハナ,13,102.3,35.1,美浦青木,404(0)
8,3,6,シリアルノヴェル,牡4,56.0,坂井,2:11.7,ハナ,2,6.0,34.9,美浦伊藤圭,480(-2)
9,2,4,ナイトインロンドン,牡4,56.0,西村淳,2:11.8,クビ,3,6.3,34.5,美浦大竹,488(+4)
10,5,9,シーウィザード,牡4,56.0,荻野極,2:11.9,3/4,9,22.4,35.6,美浦鹿戸,492(-2)
11,4,7,シルキーヴォイス,牡6,52.0,水口,2:12.0,1/2,15,215.4,34.9,栗東池江,482(-10)
12,3,5,ミタマ,牝4,53.0,松山,2:12.2,1.1/4,6,8.4,34.7,栗東上村,486(+6)
13,5,10,ニホンピロタイズ,牡6,54.0,酒井,2:12.5,1.3/4,12,49.6,35.4,栗東大橋,506(0)
14,1,1,ウインエアフォルク,牡7,55.0,丸山,2:12.9,2.1/2,14,204.4,35.4,美浦根本,476(-2)
15,4,8,アスティ,セ8,53.0,菱田,2:13.1,1.1/2,16,277.1,35.6,美浦武市,422(-6)
16,1,2,ウィズユアドリーム,牡4,55.0,北村友,2:13.3,1.1/2,10,34.6,37.2,栗東吉岡,504(-10)
