コーナー,通過順
1コーナー,"2,10,11-4(1,9)(3,8)-(5,7)-12-6"
2コーナー,"2,10,11,4(1,9)(3,8)5-12,67"
3コーナー,"2-10,11(1,4)9,3,8,5-12,67"
4コーナー,"(*2,10,11)-4,1(3,9)(5,8)-12,67"
