馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヤブサメ,牡5,高杉,栗東・石橋,差し,3.4,1,10,,32.4,496(+4),東京,29,中3週,Y,,3,ファインニードル,グラスワンダー,
2,1,メイショウシンタケ,牡8,鮫島駿,栗東・千田,追込,42.3,13,4,,34.0,492(+8),阪神,63,中8週,Y,,3,ワールドエース,アドマイヤコジーン,
3,2,カルチャーデイ,牝5,酒井,栗東・四位,先行,11.3,4,12,,34.6,446(+10),阪神,77,中10週,Y,,3,ファインニードル,マイネルラヴ,
4,2,ソウテン B,牡7,Ｍデム,栗東・斉藤崇,先行,72.3,16,14,,37.6,534(-12),京都,15,中1週,Y,,3,ロードカナロア,Dubawi,
5,3,タガノエルピーダ B,牝5,団野,栗東・斉藤崇,先行,5.3,2,4,,33.5,480(-6),京都,127,中17週,Y,,3,キズナ,キングカメハメハ,
6,3,ムイ,牝4,川又,栗東・笹田,差し,32.4,12,10,,33.1,468(+2),福島,35,中4週,Y,,3,ミッキーアイル,ルーラーシップ,
7,4,スリールミニョン,牝4,永島,栗東・高橋康,先行,30.4,11,14,,34.7,460(+2),中京,70,中9週,Y,,3,ミスターメロディ,クロフネ,
8,4,アルテヴェローチェ,牡4,田山,栗東・須貝,差し,21.8,9,10,,35.0,452(-2),新潟,21,中2週,Y,,3,モーリス,ディープインパクト,
9,5,ビーアストニッシド,牡7,西村太,美浦・堀内,差し,118.8,17,7,,34.5,478(+4),新潟,21,中2週,Y,,3,アメリカンペイトリオット,ネオユニヴァース,
10,5,シンフォーエバー,牡4,松若,栗東・森秀,,55.6,15,13,,35.9,510(-2),新潟,21,中2週,Y,,2,Complexity,Pulpit,
11,6,アサカラキング B,牡6,斎藤,美浦・斎藤誠,逃げ,17.0,8,18,,34.8,536(+6),東京,29,中3週,Y,,3,キズナ,キングヘイロー,
12,6,ヨシノイースター,牡8,田辺,栗東・中尾,差し,6.2,3,12,,33.9,496(+4),中京,63,中8週,Y,,3,ルーラーシップ,ゼンノロブロイ,
13,7,シュタールヴィント B,牡6,西塚,栗東・矢作,差し,11.8,6,4,,33.6,446(-6),福島,35,中4週,Y,,3,ロードカナロア,ディープインパクト,
14,7,グレイイングリーン,牡8,吉村,栗東・池江,差し,25.0,10,8,,34.8,506(+10),新潟,21,中2週,Y,,3,ディープインパクト,Closing Argument,
15,8,レイベリング,牡6,国分恭,美浦・鹿戸,先行,52.6,14,17,,34.4,486(0),東京,29,中3週,Y,,3,Frankel,Docksider,
16,8,アスクワンタイム B,牡5,川須,栗東・梅田,追込,11.7,5,9,,32.2,458(+2),京都,15,中1週,Y,,3,ロードカナロア,ディープインパクト,
17,8,エコロブルーム,牡5,菱田,美浦・加藤征,先行,15.4,7,4,,35.4,472(+6),新潟,385,中54週,Y,Y,3,ダイワメジャー,Candy Ride,
