着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,メイプルリッジ,牡5,58.0,モレイ,2:09.4,,1,2.7,35.8,美浦堀,488(+16)
2,4,7,ハギノサステナブル,牡4,58.0,鮫島駿,2:09.9,3,3,4.8,36.1,栗東高野,480(+4)
3,6,12,ルクスフロンティア,牡4,58.0,武豊,2:10.0,3/4,2,3.2,37.0,栗東松永幹,486(-6)
4,3,5,ビップスコーピオン,牡4,58.0,Mデム,2:11.0,6,6,22.6,37.1,美浦田島,456(-6)
5,7,14,フジマサインパクト,牡6,58.0,内田博,2:11.3,1.3/4,13,209.4,36.6,美浦菊川,432(0)
6,8,16,キタサンドーシン,牡5,58.0,北村宏,2:11.7,2.1/2,8,27.5,38.5,美浦奥村武,480(0)
7,2,3,フタイテンロック,牡5,58.0,大野,2:11.7,クビ,16,502.6,37.5,美浦佐藤吉,482(+2)
8,8,15,ホウオウフウジン,牡5,58.0,オシェ,2:11.9,1.1/4,7,25.9,39.0,栗東矢作,520(-8)
9,2,4,ヒミノフラッシュ,牡6,58.0,津村,2:12.1,3/4,14,258.3,37.9,栗東川村,556(0)
10,5,10,インベルシオン,牡5,58.0,石橋脩,2:12.1,クビ,11,108.8,38.3,栗東清水久,554(+6)
11,1,2,ジュタロウ,牡5,58.0,田辺,2:12.2,クビ,5,12.3,39.3,栗東河内,484(0)
12,1,1,ハンディーズピーク,牡6,58.0,菅原明,2:12.7,3,10,37.6,38.0,栗東大久保,528(+2)
13,3,6,マオノアラシ,牡4,58.0,横山武,2:13.5,5,4,10.8,39.9,美浦加藤士,494(+2)
14,6,11,ダディーズウォリア,牡4,58.0,松岡,2:13.6,1/2,12,145.3,38.5,栗東千田,468(-2)
15,5,9,ライリッズ,牡5,58.0,木幡巧,2:14.5,5,9,37.2,39.9,美浦宮田,492(-2)
16,4,8,ボーンジーニアス,牡6,58.0,小林凌,2:15.4,5,15,483.7,40.4,美浦小西,476(+2)
