馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ライヴバフィ,牡2,木幡巧,美浦・牧,,137.1,11,,,,452(0),,,,,,,マクフィ,キングカメハメハ,,
2,2,ブラックセイバー,牡2,岩田望,美浦・栗田,,3.2,2,,,,484(0),,,,,,,キタサンブラック,Tale of the Cat,,
3,3,ダイシンレアレア,牡2,石川,栗東・高橋一,,65.7,8,,,,476(0),,,,,,,キズナ,ダイシンオレンジ,,
4,4,シュガーハイ,牡2,北村宏,美浦・加藤士,,82.0,10,,,,500(0),,,,,,,リオンディーズ,A.P. Indy,,
5,5,アクアジェット,牡2,津村,美浦・岩戸,,36.0,7,,,,438(0),,,,,,,ビーチパトロール,サクラバクシンオー,,
6,6,クロワデュノール,牡2,北村友,栗東・斉藤崇,,6.1,3,,,,480(0),,,,,,,キタサンブラック,Cape Cross,,
7,6,ニシノタンギー,牡2,武藤,美浦・水野,,30.4,6,,,,458(0),,,,,,,サトノアラジン,Galileo,,
8,7,アルレッキーノ,牡2,ルメー,美浦・国枝,,1.7,1,,,,460(0),,,,,,,ブリックスアンドモルタル,キングカメハメハ,,
9,7,ウィンスタンリー,牡2,菅原明,美浦・黒岩,,18.3,4,,,,480(0),,,,,,,リアルスティール,Dubawi,,
10,8,プルクワ,牡2,戸崎圭,栗東・奥村豊,,28.8,5,,,,466(0),,,,,,,サートゥルナーリア,ダイワメジャー,,
11,8,ジャスパークロス,牡2,御神本,栗東・森秀,,73.8,9,,,,484(0),,,,,,,American Pharoah,Curlin,,
