着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,アスクセクシーモア,牡3,54.0,岩田望,1:48.2,,2,3.4,32.6,栗東福永,476(-6)
2,5,6,クリニクラウン,牝5,54.0,大野,1:48.2,クビ,6,13.5,32.4,美浦小手川,496(-4)
3,5,7,フォルラニーニ,牡4,56.0,ルメー,1:48.6,2,1,2.4,32.7,美浦手塚久,506(+2)
4,4,4,ツルマウカタチ,牡4,56.0,嶋田,1:48.8,1.1/2,9,34.3,32.5,美浦手塚久,472(+8)
5,8,12,ヤマニンループ,牡6,56.0,石橋脩,1:48.9,1,4,8.2,32.8,栗東松永幹,442(0)
6,2,2,デファイ,牝4,53.0,横山琉,1:48.9,ハナ,7,33.1,32.9,美浦斎藤誠,472(+6)
7,1,1,グレイトクラウン,牝4,52.0,木幡巧,1:48.9,アタマ,10,57.8,33.1,美浦松山,456(+2)
8,7,11,ルトゥール,牝4,53.0,内田博,1:49.0,クビ,5,11.2,33.3,栗東中内田,480(0)
9,3,3,ロゼル,牡5,54.0,杉原,1:49.3,2,12,108.2,33.7,美浦大和田,480(-2)
10,8,13,ティンク,牝4,53.0,吉田豊,1:49.4,3/4,8,33.6,32.9,美浦久保田,500(+2)
11,4,5,ジーティームソウ,牡4,56.0,戸崎圭,1:49.9,3,3,7.8,33.8,栗東西村,498(+4)
12,6,8,ニシノレバンテ,牡6,52.0,武藤,1:50.0,クビ,13,158.4,34.6,美浦水野,504(+4)
13,6,9,ピンキープロミス,牡5,54.0,石川,1:51.1,7,11,73.4,34.3,美浦畠山,480(-10)
