券種,組み合わせ,配当,人気
単勝,10,1290,7
複勝,10,340,4
複勝,7,380,7
複勝,11,160,1
枠連,4-5,1870,10
馬連,7-10,6400,27
ワイド,7-10,1920,24
ワイド,10-11,1050,7
ワイド,7-11,1040,6
馬単,10-7,13920,57
3連複,7-10-11,10320,26
3連単,10-7-11,90760,297
