コーナー,通過順
1コーナー,"4,11,3(8,10)2-(9,7)-5-1,6"
2コーナー,"4,11,3(2,8)10-9,7-5-1,6"
3コーナー,"(*4,11)3(2,8)9,7,5(1,10)-6"
4コーナー,"(*4,11)(2,3,8)9(1,5)-(6,7)-10"
