コーナー,通過順
1コーナー,"1,4=5,2(10,12)(11,8)9,7-6=313"
2コーナー,"1,4=5,2(10,12)-(11,8)9,7-6=313"
3コーナー,"1,4,2(5,10,12)(11,8)9,7,6=313"
4コーナー,"1(4,2)(5,12)10(11,8)(9,6)73,13"
