馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アバンダンス,牡6,水沼,美浦・根本,逃げ,395.9,16,,,,452(-8),高知,28,中3週,,,0,パドトロワ,マンハッタンカフェ,
2,1,サンディブロンド B,牝4,丸山,美浦・鈴木慎,差し,35.9,9,1,4歳以上1勝クラス,36.2,490(+4),小倉,98,中13週,Y,,3,リオンディーズ,アドマイヤベガ,
3,2,シックザイン B,牡6,小沢,美浦・水野,先行,112.3,13,5,,33.7,484(-4),中山,15,中1週,Y,,3,マジェスティックウォリアー,マツリダゴッホ,
4,2,オリアメンディ,牝7,嶋田,美浦・南田,差し,153.3,15,14,4歳以上2勝クラス,34.4,474(+2),中山,50,中6週,Y,,3,ジョーカプチーノ,ゼンノエルシド,
5,3,キングクー,牡6,長浜,美浦・根本,差し,14.8,4,4,,36.1,532(+2),中山,15,中1週,Y,,3,ロードカナロア,サクラバクシンオー,
6,3,ハピアーザンエバー,牡4,,栗東・羽月,先行,49.5,11,1,4歳以上1勝クラス,35.0,452(0),小倉,64,中8週,Y,,3,リオンディーズ,ハービンジャー,
7,4,クオレス,牝4,武藤,美浦・牧,先行,40.3,10,16,,36.0,488(+2),小倉,91,中12週,Y,,3,ベーカバド,アグネスデジタル,
8,4,ニシノコニャック B,牡6,菊沢,美浦・伊藤大,差し,23.9,7,13,4歳以上2勝クラス,37.1,458(-12),東京,84,中11週,Y,,3,ディスクリートキャット,マンハッタンカフェ,
9,5,ペイシャカレン,牝6,江田照,美浦・粕谷,,29.4,8,16,4歳以上2勝クラス,40.1,456(-14),中山,112,中15週,Y,,3,カレンブラックヒル,ボストンハーバー,
10,5,カリュウ,牝6,横山琉,美浦・田島,差し,130.7,14,11,4歳以上2勝クラス,37.3,430(+2),京都,77,中10週,Y,,3,アジアエクスプレス,ジャングルポケット,
11,6,ジェイエルバルカー B,牡5,小林脩,美浦・小西,先行,72.3,12,13,,37.8,492(-14),小倉,77,中10週,Y,,3,マジェスティックウォリアー,サウスヴィグラス,
12,6,ラホーヤストーム B,牝5,斎藤,栗東・藤野,,16.0,6,15,,36.1,486(+2),小倉,77,中10週,Y,,3,キタサンブラック,ボストンハーバー,
13,7,イコサン,牡5,酒井,栗東・長谷川,先行,2.2,1,5,,35.4,500(-4),小倉,91,中12週,Y,,3,ビッグアーサー,ハーツクライ,
14,7,クールベイビー,牝4,吉田隼,美浦・矢野,逃げ,4.0,2,16,4歳以上2勝クラス,41.3,466(-4),京都,77,中10週,Y,,3,アルアイン,ケイムホーム,
15,8,スクルプトーリス,牝5,亀田,栗東・松下,先行,16.0,5,10,4歳以上2勝クラス,35.0,484(-6),京都,84,中11週,Y,,3,ジャスタウェイ,Kingmambo,
16,8,トレブランシュ,牝5,西塚,美浦・稲垣,逃げ,9.6,3,12,,36.8,436(+6),小倉,77,中10週,Y,,3,オルフェーヴル,Rip Van Winkle,
