馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マリオロード B,牡7,大野,栗東・安達,差し,67.8,12,4,,36.7,498(-8),京都,41,中5週,Y,,3,キタサンブラック,オペラハウス,
2,2,クールミラボー,牡6,ルメー,栗東・寺島,差し,5.4,3,8,,37.4,502(-6),東京,48,中6週,Y,,3,ドレフォン,キングカメハメハ,
3,2,レヴォントゥレット B,牡5,吉田豊,栗東・矢作,,20.2,7,7,,37.2,482(-18),阪神,7,連闘,Y,,3,ロードカナロア,マンハッタンカフェ,
4,3,ロードプレジール,牡8,菊沢,栗東・佐藤悠,追込,55.6,11,6,,36.2,508(-4),東京,48,中6週,Y,,3,キングカメハメハ,ディープインパクト,
5,3,フタイテンロック,牡7,丸田,美浦・佐藤吉,差し,215.8,15,15,,38.9,504(+4),京都,41,中5週,Y,,3,トーセンジョーダン,ダンスインザダーク,
6,4,タガノバビロン,牡4,松山,栗東・西園翔,差し,3.7,1,4,,35.7,520(0),阪神,63,中8週,Y,,3,ヘニーヒューズ,スペシャルウィーク,
7,4,ハナウマビーチ,牡4,木幡巧,栗東・西園翔,差し,75.4,13,11,,37.6,520(-2),中山,83,中11週,Y,,3,ゴールドドリーム,スキャターザゴールド,
8,5,タイセイドレフォン B,牡7,,栗東・西村,差し,184.6,14,6,,36.9,500(-8),京都,41,中5週,Y,,3,ドレフォン,トワイニング,
9,5,スナークラファエロ B,セ5,杉原,栗東・野中,差し,28.0,8,14,,37.6,472(-6),東京,21,中2週,Y,,3,リアルスティール,フォーティナイナーズサン,
10,6,リアレスト B,牡5,荻野極,美浦・尾関,差し,31.5,9,7,,36.6,534(+8),東京,48,中6週,Y,,3,リアルスティール,ワークフォース,
11,6,ピカピカサンダー,牡4,三浦,美浦・鹿戸,先行,6.3,4,4,,36.9,506(0),東京,48,中6週,Y,,3,アジアエクスプレス,メジロライアン,
12,7,ミッキークレスト,牡5,丸山,栗東・大久保,差し,54.2,10,9,,37.4,528(+8),福島,70,中9週,Y,,3,ジャスタウェイ,Shackleford,
13,7,ルヴァンユニベール,牡4,戸崎圭,栗東・北出,差し,5.0,2,3,,36.0,554(-6),京都,41,中5週,Y,,3,ホッコータルマエ,ストロングリターン,
14,8,レッドプロフェシー,牡6,,栗東・大久保,差し,8.0,6,2,,36.1,494(+10),東京,48,中6週,Y,,3,ルーラーシップ,マンハッタンカフェ,
15,8,アムールドパリ,牝5,ゴンサ,美浦・稲垣,先行,7.9,5,2,,36.7,454(+6),東京,48,中6週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,
