着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,メイショウシナノ,牡4,58.0,田口,1:53.5,,6,10.9,35.9,栗東大橋,488(-4)
2,5,5,サンライズパスカル,牡4,58.0,菱田,1:53.7,1,3,4.9,36.3,栗東石坂,542(-2)
3,8,10,ティルドーン,牡4,58.0,川田,1:53.9,1.1/4,1,2.6,36.4,栗東森秀,522(-2)
4,4,4,ヒロノオオゾラ,牡4,58.0,幸,1:54.4,3,4,8.1,36.6,栗東宮本,482(+2)
5,7,7,ジルバーン,牡5,58.0,坂井,1:54.5,クビ,2,4.4,36.6,栗東緒方,438(0)
6,6,6,パーサヴィアランス,牡5,58.0,和田竜,1:54.7,1.1/4,7,12.3,36.7,栗東西村,448(0)
7,2,2,バックトゥザライト,牡4,58.0,岩田望,1:54.9,1.1/4,5,8.6,37.1,栗東辻野,514(0)
8,1,1,テンウォークライ,牡6,58.0,鮫島駿,1:55.1,1.1/4,10,165.2,36.8,美浦金成,476(0)
9,3,3,ダイシンクローバー,セ8,58.0,黒岩,1:55.1,アタマ,8,67.0,37.0,栗東高橋一,508(+18)
10,8,9,エクストラノート,セ7,58.0,松山,1:56.1,6,9,89.7,37.9,美浦加藤和,480(-2)
