券種,組み合わせ,配当,人気
単勝,3,200,1
複勝,3,130,1
複勝,1,200,3
複勝,14,440,7
枠連,1-2,810,3
馬連,1-3,780,2
ワイド,1-3,390,2
ワイド,3-14,990,10
ワイド,1-14,1870,21
馬単,3-1,1050,3
3連複,1-3-14,4830,9
3連単,3-1-14,12100,23
