券種,組み合わせ,配当,人気
単勝,8,820,6
複勝,8,270,6
複勝,2,440,7
複勝,4,210,3
枠連,2-7,4530,15
馬連,2-8,5850,22
ワイド,2-8,1610,22
ワイド,4-8,930,15
ワイド,2-4,1640,23
馬単,8-2,11590,44
3連複,2-4-8,11730,46
3連単,8-2-4,81590,282
