馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベトルス,セ5,ディー,栗東・友道,差し,3.3,1,3,,33.8,508(-4),京都,35,中4週,Y,,3,ハーツクライ,To Honor and Serve,
2,2,レッドテリオス B,牡5,荻野極,美浦・古賀慎,,10.1,4,4,,34.4,486(-2),東京,29,中3週,Y,,3,ジャスタウェイ,Efisio,
3,3,シャドウメテオ,牝4,大野,美浦・金成,差し,15.0,8,3,,33.3,464(+2),京都,22,中2週,Y,,3,オルフェーヴル,クロフネ,
4,3,ダノンホイットニー,牝5,丸田,美浦・大竹,先行,87.2,13,13,,35.0,438(+8),京都,204,中28週,Y,Y,3,ミッキーロケット,ディープインパクト,
5,4,スピードリッチ,牡5,ゴンサ,栗東・藤岡健,差し,6.3,3,2,,33.8,492(+2),東京,29,中3週,Y,,3,ドレフォン,ハーツクライ,
6,4,バレンタインガール,牝5,北村宏,美浦・古賀慎,差し,10.9,5,6,,33.5,478(-2),東京,29,中3週,Y,,3,メイショウサムソン,マンハッタンカフェ,
7,5,エコロレイズ,牡5,菊沢,美浦・岩戸,差し,50.1,11,8,,33.9,504(0),中山,56,中7週,Y,,3,アメリカンペイトリオット,ディープインパクト,
8,5,ジョイボーイ,牡4,石橋脩,栗東・四位,差し,11.6,6,1,,33.6,478(-6),京都,239,中33週,Y,Y,3,レイデオロ,ダイワメジャー,
9,6,ウインルーティン B,牡6,松岡,栗東・長谷川,先行,58.7,12,5,,33.9,478(+2),東京,29,中3週,Y,,3,ゴールドシップ,ルールオブロー,
10,6,ベンサレム,牡5,石川,美浦・稲垣,先行,44.7,10,7,,34.3,498(-4),東京,29,中3週,Y,,3,スワーヴリチャード,キングカメハメハ,
11,7,キングノジョー,牡4,三浦,美浦・田中博,先行,14.5,7,6,,34.3,456(0),東京,42,中5週,Y,,3,シルバーステート,Royal Anthem,
12,7,オストラヴァ,牡4,津村,美浦・林,先行,3.6,2,1,,36.8,482(+2),中山,70,中9週,Y,,3,スクリーンヒーロー,キンシャサノキセキ,
13,8,ログラール,セ5,丸山,栗東・松永幹,先行,32.0,9,16,,36.0,476(+2),東京,42,中5週,Y,,3,モーリス,キングカメハメハ,
14,8,キントリヒ,牡7,,美浦・矢野,差し,223.5,14,12,,33.3,482(0),新潟,28,中3週,Y,,3,ゴールドシップ,ボストンハーバー,
