コーナー,通過順
1コーナー,"8(12,9)(2,16)1,7(3,11,13)(4,5)6,10,14-15"
2コーナー,"8,12(2,9)16,1(3,7)13(4,11)(5,6)10,14-15"
3コーナー,"(*8,12)9(2,16,7)(1,13)4(3,6)11,5(14,10)-15"
4コーナー,"(*8,12,9)(16,7)13(1,4)6(2,11,5,10)(3,14)15"
