馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スプラウティング B,牡4,石橋脩,栗東・西園正,先行,7.6,3,2,,36.9,510(0),阪神,21,中2週,Y,,3,ダイワメジャー,Seeking the Gold,
2,1,アイスリアン,牝5,亀田,栗東・高柳大,差し,8.7,5,3,,36.7,462(-2),京都,77,中10週,Y,,3,キズナ,サウスヴィグラス,
3,2,パウオレ,牝4,戸崎圭,美浦・嘉藤,先行,4.1,1,1,,36.5,470(+12),中山,225,中31週,Y,Y,3,ヘニーヒューズ,ハードスパン,
4,2,サザンエルフ,牝4,菅原明,美浦・中川,先行,5.0,2,1,4歳以上2勝クラス,36.8,474(+4),東京,70,中9週,Y,,3,パイロ,コロナドズクエスト,
5,3,イスラアネーロ,牡4,津村,栗東・吉村,逃げ,7.8,4,9,,38.2,448(-4),中京,169,中23週,Y,,3,イスラボニータ,シニスターミニスター,
6,3,ヴァンデリオン,牡6,Ｍデム,美浦・根本,先行,51.2,13,10,,37.2,490(-2),京都,77,中10週,Y,,3,First Samurai,Kitten's Joy,
7,4,チェリーブリーズ,牝6,西村太,美浦・堀内,差し,63.8,15,13,,34.9,488(-10),新潟,70,中9週,Y,,3,スマートファルコン,ティンバーカントリー,
8,4,ウラカワノキセキ,牝4,田辺,美浦・田島,先行,9.0,6,3,,36.7,468(+18),福島,98,中13週,Y,,3,ヘニーヒューズ,フジキセキ,
9,5,マーチリリー B,牝5,菊沢,栗東・牧浦,先行,59.7,14,9,,37.7,498(+4),福島,98,中13週,Y,,3,マジェスティックウォリアー,フジキセキ,
10,5,アルバミノル B,牡5,吉田豊,美浦・中舘,先行,74.9,16,6,,37.5,484(+2),福島,98,中13週,Y,,3,Bobby's Kitten,Medicean,
11,6,ヴァリアント,牡7,大野,栗東・茶木,差し,19.4,9,9,,35.9,482(-6),阪神,35,中4週,Y,,3,スクリーンヒーロー,ダンスインザダーク,
12,6,クロデメニル B,牝4,吉村智,栗東・森秀,,25.3,10,11,,35.6,498(+2),新潟,70,中9週,Y,,3,Practical Joke,Pegasus Wind,
13,7,ナンヨープランタン,牡8,柴田善,栗東・松永幹,差し,50.2,12,12,,37.3,468(+8),東京,84,中11週,Y,,3,ルーラーシップ,スペシャルウィーク,
14,7,ナックドロップス,牝4,木幡巧,美浦・杉浦,,18.3,8,6,,38.1,456(-8),京都,77,中10週,Y,,3,ザファクター,サンデーサイレンス,
15,8,ロードオブザチェコ,牡5,丸田,美浦・石栗,逃げ,29.9,11,13,,39.1,498(-2),京都,77,中10週,Y,,3,ストロングリターン,スターリングローズ,
16,8,クインズレモン B,牝5,永野,栗東・新谷,先行,16.3,7,5,,37.7,516(+8),福島,98,中13週,Y,,3,ヘニーヒューズ,Leroidesanimaux,
