券種,組み合わせ,配当,人気
単勝,14,310,1
複勝,14,140,1
複勝,3,320,7
複勝,9,220,2
枠連,2-7,2480,9
馬連,3-14,3020,10
ワイド,3-14,1040,9
ワイド,9-14,480,1
ワイド,3-9,1090,10
馬単,14-3,4910,13
3連複,3-9-14,4940,10
3連単,14-3-9,27120,48
