馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トモジャシック,牡4,難波,栗東・大根田,逃げ,42.6,8,10,,13.5,480(-4),新潟,21,中2週,Y,,3,タリスマニック,エンパイアメーカー,,
2,2,サルサロッサ,牝7,土田,美浦・高柳瑞,逃げ,135.5,13,6,,13.4,460(0),新潟,21,中2週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
3,3,サトノエピック,牡5,上野,美浦・奥村武,先行,6.8,3,1,障害4歳以上未勝利,13.3,536(0),新潟,21,中2週,Y,,3,キタサンブラック,Bellamy Road,,
4,4,コレペティトール,セ6,井上,栗東・中竹,先行,1.4,1,1,障害4歳以上未勝利,13.1,476(0),新潟,20,中2週,Y,,3,ジャスタウェイ,コロナドズクエスト,,
5,4,トゥラッタッタ,牡5,五十嵐,美浦・新開,差し,6.5,2,4,,13.7,474(0),中山,42,中5週,Y,,3,デクラレーションオブウォー,ハーツクライ,,
6,5,グアラニア,牡5,,美浦・矢野,逃げ,13.0,4,4,,13.3,510(-4),新潟,21,中2週,Y,,3,マインドユアビスケッツ,ダイワメジャー,,
7,5,ゲインサポート,セ5,中村,栗東・秋山,先行,92.2,11,8,,14.0,454(0),阪神,70,中9週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
8,6,ジーククローネ,セ6,草野,美浦・宮田,差し,37.5,7,9,,13.6,456(-2),小倉,119,中16週,Y,,3,サトノクラウン,サンデーサイレンス,,
9,6,ジオフロント,牡8,鷲頭,栗東・清水久,差し,29.2,6,17,,34.7,482(+8),中山,34,中4週,Y,,3,ハーツクライ,キングカメハメハ,,
10,7,ケイテンアイジン,牡4,小坂,栗東・谷,差し,94.4,12,9,,13.9,500(-10),京都,28,中3週,Y,,3,アレスバローズ,ケイムホーム,,
11,7,ダイスアローリング,牡5,小牧加,美浦・古賀慎,先行,50.1,9,,,0.0,516(-2),小倉,91,中12週,Y,,3,サトノダイヤモンド,Smart Strike,,
12,8,パープルアドミラル,牡6,金子,美浦・堀内,差し,28.5,5,1,,13.3,452(+2),新潟,21,中2週,Y,,3,シビルウォー,マンハッタンカフェ,,
13,8,ウイングランブルー,牡6,大江圭,美浦・深山,,57.8,10,8,,13.8,472(-2),中山,42,中5週,Y,,3,ゴールドシップ,ボストンハーバー,,B
