券種,組み合わせ,配当,人気
単勝,1,190,1
複勝,1,150,1
複勝,14,930,12
複勝,3,630,10
枠連,1-7,1580,6
馬連,1-14,3680,12
ワイド,1-14,1180,12
ワイド,1-3,800,7
ワイド,3-14,7510,63
馬単,1-14,3870,13
3連複,1-3-14,19160,65
3連単,1-14-3,57840,182
