着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,コンクシェル,牝4,53.0,岩田望,1:49.0,,5,8.8,36.2,栗東清水久,474(+2)
2,7,14,ククナ,牝6,55.0,戸崎圭,1:49.1,1/2,4,7.5,35.8,美浦栗田,470(+2)
3,3,5,シンリョクカ,牝4,54.0,木幡初,1:49.1,アタマ,6,9.4,35.9,美浦竹内,464(0)
4,8,15,フィールシンパシー,牝5,53.0,横山琉,1:49.3,1,11,32.0,36.5,美浦小島,456(+4)
5,6,11,コスタボニータ,牝5,55.0,西村淳,1:49.3,ハナ,3,7.0,36.1,栗東杉山佳,470(+2)
6,1,1,タガノパッション,牝6,53.0,大野,1:49.3,アタマ,9,24.6,35.5,栗東武幸,474(-8)
7,2,3,クリノプレミアム,牝7,55.5,松岡,1:49.4,1/2,12,36.2,36.0,美浦伊藤伸,484(-2)
8,5,10,アレグロモデラート,牝5,50.0,木幡巧,1:49.4,アタマ,10,25.1,35.8,美浦武井,488(+4)
9,7,13,フィアスプライド,牝6,56.0,ルメー,1:49.4,アタマ,1,4.3,36.6,美浦国枝,478(0)
10,6,12,ルージュエクレール,牝5,52.0,菅原明,1:49.5,1/2,13,39.0,35.9,美浦萩原,430(+2)
11,8,16,ラヴェル,牝4,54.0,横山武,1:49.6,1/2,7,9.8,36.2,栗東矢作,458(0)
12,3,6,グランスラムアスク,牝5,52.0,古川奈,1:49.6,クビ,16,139.6,36.3,栗東矢作,462(-14)
13,1,2,ルージュリナージュ,牝5,53.0,丸田,1:49.7,クビ,8,18.2,36.1,美浦宗像,446(-2)
14,2,4,キタウイング,牝4,53.0,杉原,1:49.9,1.1/4,15,100.7,35.8,美浦小島,438(+4)
15,5,9,ファンタジア,牝5,51.0,原,1:50.0,3/4,14,44.2,35.7,美浦堀,500(+2)
16,4,8,ヒップホップソウル,牝4,55.0,北村宏,1:50.8,5,2,6.0,38.0,美浦木村,496(+6)
