券種,組み合わせ,配当,人気
単勝,2,280,1
複勝,2,140,1
複勝,8,750,10
複勝,7,180,2
枠連,2-6,800,2
馬連,2-8,5200,19
ワイド,2-8,1710,22
ワイド,2-7,370,2
ワイド,7-8,2250,25
馬単,2-8,6760,27
3連複,2-7-8,6870,25
3連単,2-8-7,33280,107
