コーナー,通過順
1コーナー,"8-3-9(1,4)(2,7)(5,6)-1011"
2コーナー,"8=3,9(1,4)(2,7)(5,6)1011"
3コーナー,"8,9,3(1,4)-2(5,7)(6,10)11"
4コーナー,"8,9,1(3,2,4)-5(6,10)-711"
