券種,組み合わせ,配当,人気
単勝,1,180,1
複勝,1,100,2
複勝,4,120,3
複勝,2,100,1
馬連,1-4,1070,4
ワイド,1-4,210,5
ワイド,1-2,110,1
ワイド,2-4,190,2
馬単,1-4,1490,5
3連複,1-2-4,300,2
3連単,1-4-2,2490,9
