馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リフレーミング,牡5,藤岡康,栗東・鮫島,差し,3.9,1,4,,33.8,476(+10),中京,99,中13週,Y,,3,キングヘイロー,バトルプラン,
2,1,エターナルヴィテス,牡7,田中勝,美浦・松山,先行,91.3,15,8,,36.8,482(+2),中山,22,中2週,Y,,3,トゥザグローリー,アドマイヤムーン,
3,2,マイネルマーティン B,牡5,佐々木,美浦・菊沢,先行,88.2,14,7,,36.4,510(0),東京,13,中1週,Y,,3,ハーツクライ,ロージズインメイ,
4,2,ウインエクレール,牝4,松岡,美浦・畠山,差し,6.1,4,7,,36.6,478(+2),札幌,57,中7週,Y,,3,ディープインパクト,アドマイヤコジーン,
5,3,サザンナイツ,セ5,伊藤,美浦・林,逃げ,27.1,11,7,,34.3,448(-2),中山,35,中4週,Y,,3,トーセンラー,Rip Van Winkle,
6,3,モーソンピーク,牡6,石川,美浦・国枝,先行,23.1,9,13,,34.8,494(-2),東京,147,中20週,Y,,3,ディープインパクト,Fastnet Rock,
7,4,ブラックシールド,牡4,北村友,栗東・武幸,差し,11.7,5,7,,36.3,452(-8),小倉,70,中9週,Y,,3,キタサンブラック,キングカメハメハ,
8,4,ナリタブレード,牡6,武藤,栗東・中尾,差し,88.2,13,5,,35.1,508(-2),中京,266,中37週,Y,Y,3,ヴィクトワールピサ,More Than Ready,
9,5,プラチナトレジャー,牡5,菅原明,美浦・国枝,差し,18.4,7,12,,37.4,476(-2),札幌,57,中7週,Y,,3,キングカメハメハ,クロフネ,
10,5,カランドゥーラ,牡5,藤岡佑,美浦・蛯名正,先行,23.3,10,14,,34.0,506(+12),中山,35,中4週,Y,,3,モーリス,ディープインパクト,
11,6,タガノフィナーレ,牝4,吉田豊,栗東・中村,差し,145.4,16,15,,35.3,510(-4),阪神,22,中2週,Y,,3,エピファネイア,ハーツクライ,
12,6,サウンドウォリアー,牡5,戸崎圭,栗東・高橋康,先行,5.0,2,14,,41.1,500(-2),小倉,49,中6週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,
13,7,エリオトローピオ,牝4,木幡巧,美浦・深山,差し,19.8,8,5,,33.9,416(+2),中山,35,中4週,Y,,3,ゴールドシップ,ジェイドロバリー,
14,7,ワイドエンペラー,牡5,内田博,栗東・藤岡,差し,12.1,6,12,,37.2,494(-16),東京,13,中1週,Y,,3,ルーラーシップ,アグネスタキオン,
15,8,セイウンプラチナ,牡4,永野,美浦・小桧山,,58.5,12,11,,37.5,504(+2),札幌,57,中7週,Y,,3,ミッキーアイル,エリシオ,
16,8,チャンスザローゼス,牡3,津村,栗東・中内田,,5.4,3,6,,35.4,482(-2),阪神,22,中2週,Y,,3,エピファネイア,ゼンノロブロイ,
